,用户号,业务品牌,用户状态,状态改变时间,预存款,套餐,销售品,资费,入网时间,销售品生效时间,销售品失效时间,机顶盒编号,当前套餐使用天数,入网天数
466,10183,互动电视,正常        ,20131128,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130905,20130905,20500101,10392,1402.0,1486.0
467,10162,互动电视,正常        ,20140928,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130901,20130901,20500101,10174,1098.0,1490.0
468,10187,互动电视,正常        ,20131025,0.0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130907,20130907,20500101,10171,1436.0,1484.0
469,11069,互动电视,正常        ,20160706,120.0,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160706,20160706,20500101,10698,451.0,451.0
470,10286,互动电视,正常        ,20170616,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20131016,20150101,20500101,10003,106.0,1445.0
471,10285,互动电视,正常        ,20170616,0.0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20131016,20131016,20500101,11268,106.0,1445.0
472,11116,互动电视,正常        ,20161001,0.0,,互动标准包(副卡),互动标准包(副卡)-388购机-包月-26.5元,20161001,20161001,20500101,11193,364.0,364.0
473,11115,互动电视,正常        ,20161001,210.0,,互动59元包-600预存,互动59元包-600预存,20161001,20161001,20500101,10459,364.0,364.0
474,10882,互动电视,正常        ,20160203,0.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160203,20160203,20500101,10780,605.0,605.0
475,10379,互动电视,正常        ,20131211,0.0,,互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天),互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天)(资费),20131211,20131211,20500101,10617,1389.0,1389.0
476,10069,互动电视,正常        ,20130703,0.0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130703,20130703,20500101,10057,1550.0,1550.0
477,10605,互动电视,正常        ,20150113,220.0,乐惠套餐-12M-3年-2180,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-200购机,20150113,20150113,20500101,10924,991.0,991.0
478,10871,互动电视,正常        ,20160128,0.0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10605,611.0,611.0
479,10279,互动电视,正常        ,20131008,0.0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20131008,20131008,20500101,10428,1453.0,1453.0
480,10462,互动电视,正常        ,20140125,0.0,[互动+宽带]6M融合套餐96包月(入网预存600),[互动+宽带]互动(26.5元/月)--(19.5元/月全频道时移回看)、600元预存,[互动+宽带]互动(26.5元/月)--(19.5元/月全频道时移回看)、600元预存(资费),20140125,20140125,20500101,10926,1344.0,1344.0
481,10494,互动电视,正常        ,20130824,0.0,,[互动+宽带10M]互动(26.5元/月)-捆绑全时移回看(前三个月返还),[互动+宽带10M]互动(26.5元/月)-捆绑全时移回看(前三个月返还)(资费),20130824,20130824,20500101,10296,1498.0,1498.0
482,11011,互动电视,正常        ,20160521,60.0,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160521,20160521,20500101,10519,497.0,497.0
483,10809,互动电视,正常        ,20160112,0.0,乐惠套餐-15M-1年-1180元(C),互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160112,20160112,20500101,11181,627.0,627.0
484,10839,互动电视,正常        ,20160224,0.0,乐惠套餐-15M-1年-1180元(C),互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160119,20160119,20500101,10033,584.0,620.0
485,10105,互动电视,正常        ,20171029,86.02,10M融合套餐1(互动+宽带),[互动+宽带10M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带10M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130730,20130730,20500101,10785,-29.0,1523.0
486,10972,互动电视,正常        ,20160405,30.0,,互动59元包-600预存,互动59元包-600预存,20160405,20160405,20500101,10414,543.0,543.0
487,10929,互动电视,正常        ,20171101,91.02,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160317,20160317,20500101,10703,-32.0,562.0
488,10847,互动电视,正常        ,20160123,0.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160123,20160123,20500101,11247,616.0,616.0
489,10021,互动电视,正常        ,20121114,80.0,乐惠套餐-30M-包月-109元-预存200,互动+联合宽带-69元包-月享,互动+联合宽带-69元包-17年月享,20070906,20170501,20500101,10602,1781.0,3677.0
490,10889,互动电视,正常        ,20160204,0.0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10298,604.0,604.0
491,10428,互动电视,正常        ,20170122,0.0,10M融合套餐1(互动+宽带),[互动+宽带10M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带10M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20140108,20140108,20500101,11324,251.0,1361.0
492,10807,互动电视,正常        ,20160119,0.0,,互动标准包-688购机-送快乐点半年(到期顺延)-15M体验,互动标准包-包月-688购机-送快乐点半年(到期顺延)-15M体验,20160119,20160119,20500101,10026,620.0,620.0
493,10639,互动电视,正常        ,20150331,0.0,乐惠套餐-15M-3年-2080元(A),互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-200购机,20150331,20150331,20500101,10914,914.0,914.0
494,10427,互动电视,正常        ,20140107,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20140107,20140107,20500101,10176,1362.0,1362.0
495,10308,互动电视,正常        ,20131028,0.0,,互动59元包,互动59元包,20131028,20160101,20500101,11314,1433.0,1433.0
496,10033,互动电视,正常        ,20141122,0.0,,互动标准包,互动标准包-包月-26.5元,20110801,20170301,20500101,10791,1043.0,2252.0
497,10547,互动电视,正常        ,20141006,0.0,乐惠套餐-12M-1年-1180,互动+联合宽带-380购机,互动+联合宽带-包月-26.5元-380购机,20141006,20141006,20500101,10535,1090.0,1090.0
498,11305,互动电视,正常        ,20170824,100.0,乐惠套餐-12M-3年-2180,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-200购机,20141021,20141021,20500101,10893,37.0,1075.0
499,10057,互动电视,正常        ,20160601,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130622,20130622,20500101,10644,486.0,1561.0
500,10502,互动电视,正常        ,20140326,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20140326,20150101,20500101,10492,1284.0,1284.0
501,10501,互动电视,正常        ,20140326,0.0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20140326,20140326,20301231,11256,1284.0,1284.0
502,10108,互动电视,正常        ,20130730,0.0,,[互动]优惠购机(388元)(26.5元/月),[互动]优惠购机(388元)(26.5元/月)(资费),20130730,20130730,20500101,10360,1523.0,1523.0
503,10107,互动电视,正常        ,20130730,0.0,6M融合套餐1(互动+宽带),互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20130730,20150101,20500101,11259,1523.0,1523.0
504,11267,互动电视,正常        ,20161023,0.0,乐惠套餐-6M-1年-980,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20140723,20140723,20500101,10541,342.0,1165.0
505,11150,互动电视,正常        ,20161122,240.0,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20161122,20161122,20500101,10394,312.0,312.0
506,10420,互动电视,正常        ,20140104,300.0,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20140104,20170101,20500101,10449,1365.0,1365.0
507,10297,互动电视,正常        ,20131023,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20131023,20131023,20500101,10742,1438.0,1438.0
508,10401,互动电视,正常        ,20140127,0.0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20131226,20160401,20500101,10370,1342.0,1374.0
509,10433,互动电视,正常        ,20170722,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20140111,20140111,20500101,10361,70.0,1358.0
510,10691,互动电视,正常        ,20150813,0.0,,互动59元包-480预存,互动59元包,20150813,20150813,20500101,10664,779.0,779.0
511,10692,互动电视,正常        ,20150813,0.0,,互动标准包(副卡),互动标准包(副卡)-388购机-包月-26.5元,20150813,20150813,20500101,10262,779.0,779.0
512,11192,互动电视,正常        ,20150215,0.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20150215,20160301,20500101,10859,958.0,958.0
513,10609,互动电视,正常        ,20160722,0.0,,互动标准包-600预存-送快乐点2年(到期停)-送15M体验,互动标准包-600预存-26.5元-捆快乐点2年-送15M体验 ,20150116,20150116,20500101,10832,435.0,988.0
514,10642,互动电视,正常        ,20160722,0.0,,互动标准包(副卡),互动标准包(副卡)-388购机-包月-26.5元,20150426,20150426,20500101,10938,435.0,888.0
515,11232,互动电视,正常        ,20140512,0.0,乐惠套餐-6M-包月-96,互动+联合宽带-600预存,[互动+宽带]互动(26.5元/月)--(19.5元/月全频道时移回看)、600元预存(资费),20140512,20140512,20500101,10803,1237.0,1237.0
516,10394,互动电视,正常        ,20131221,128.56,,互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天),互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天)(资费),20131221,20131221,20500101,10532,1379.0,1379.0
517,10915,互动电视,正常        ,20160229,0.0,,互动标准包-688购机-送快乐点半年(到期顺延),互动标准包-包月-26.5元-688购机-送快乐点半年(到期顺延),20160229,20160229,20500101,11305,579.0,579.0
518,10567,互动电视,正常        ,20141201,0.0,乐惠套餐-12M-3年-2180,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-200购机,20141201,20141201,20500101,10077,1034.0,1034.0
519,10916,互动电视,正常        ,20170623,114.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160302,20160302,20500101,10327,99.0,577.0
520,10366,互动电视,正常        ,20131204,0.0,[13年底促销]6M融合套餐1(互动+宽带),互动39元包,互动39元包,20131204,20170701,20500101,10132,1396.0,1396.0
521,10931,互动电视,正常        ,20160311,0.0,,互动59元包-600预存,互动59元包-600预存,20160311,20160311,20500101,10746,568.0,568.0
522,11308,互动电视,正常        ,20141112,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20141112,20150101,20500101,10830,1053.0,1053.0
523,11307,互动电视,正常        ,20141112,0.0,乐惠套餐-12M-3年-2180,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-200购机,20141112,20141112,20500101,10833,1053.0,1053.0
524,11213,互动电视,正常        ,20161017,210.0,,互动59元包-600预存,互动59元包-600预存,20161017,20161017,20500101,11251,348.0,348.0
525,10932,互动电视,正常        ,20161022,0.0,,互动59元包-600预存,互动59元包-600预存,20160311,20160311,20500101,11028,343.0,568.0
526,10074,互动电视,正常        ,20130706,0.0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130706,20130706,20500101,11093,1547.0,1547.0
527,11301,互动电视,正常        ,20141007,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20141007,20150101,20500101,10163,1089.0,1089.0
528,11300,互动电视,正常        ,20141007,0.0,,互动600预存-捆快乐点2年,互动600预存-26.5元-捆快乐点2年,20141007,20141007,20500101,11138,1089.0,1089.0
529,10815,互动电视,正常        ,20160113,0.0,乐惠套餐-15M-1年-1180元(C),互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160113,20160113,20500101,10116,626.0,626.0
530,11056,互动电视,正常        ,20160621,0.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160621,20160621,20500101,11282,466.0,466.0
531,10671,互动电视,正常        ,20170724,0.0,乐惠套餐-15M-1年-1180元(C),互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20150707,20150707,20500101,10005,68.0,816.0
532,10584,互动电视,正常        ,20141221,0.0,乐惠套餐-12M-3年-2180,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-200购机,20141221,20141221,20500101,10861,1014.0,1014.0
533,10508,互动电视,正常        ,20130930,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130930,20130930,20500101,10990,1461.0,1461.0
534,10767,互动电视,正常        ,20151208,0.0,乐惠套餐-15M-3年-2180元(C),互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20151208,20151208,20500101,10134,662.0,662.0
535,10475,互动电视,正常        ,20140129,0.0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20140129,20140129,20500101,10925,1340.0,1340.0
536,10329,互动电视,正常        ,20140425,15.01,[13年底促销]6M融合套餐1(互动+宽带),[互动+宽带]互动(26.5元/月)-捆绑200元增值费,[互动+宽带]互动(26.5元/月)-捆绑200元增值费(资费),20131111,20131111,20500101,10635,1254.0,1419.0
537,11122,互动电视,正常        ,20161008,210.0,乐惠套餐-8M-包月-69元-预存600元,互动+联合宽带-49元-月享,互动+联合宽带-49元-月享,20161008,20161008,20500101,11241,357.0,357.0
538,10084,互动电视,正常        ,20140424,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130718,20130718,20500101,10601,1255.0,1535.0
539,11023,互动电视,正常        ,20160623,0.0,乐惠套餐-15M-2年-2160元-送1年,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160526,20160526,20500101,10448,464.0,492.0
540,11309,互动电视,正常        ,20141118,0.0,乐惠套餐-12M-3年-2180,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-200购机,20141118,20141118,20500101,10868,1047.0,1047.0
541,10753,互动电视,正常        ,20151117,0.0,乐惠套餐-25M-1年-1380元(C),互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20151117,20151117,20500101,10666,683.0,683.0
